player,team,agents,rounds_played,rating,acs,adr,kpr,apr,fkpr,fdpr,kills,deaths,assists,first_kills,first_deaths,hs_pct,clutch_success_pct,clutches_won_played,max_kills_map,tournament,stage,match_type,map,game_id,match_id,kdr,kad,fk_fd_diff,hs_rate,clutch_rate
cauanzin,Ninjas In Pyjamas,"kayo, sage, sova",147,1.03,208.0,130.0,0.69,0.31,0.09,0.07,102,108,45,13,10,21.0,13.0,2/16,23,Valorant Champions Tour Stage 1: Masters Reykjavík,All Stages,All Match Types,,,,0.9444444444444444,1.3611111111111112,3,0.21,0.125
hoody,G2 Esports,"sage, skye, sova",128,1.11,243.0,156.0,0.82,0.3,0.12,0.08,105,97,38,15,10,30.0,18.0,2/11,24,Valorant Champions Tour Stage 1: Masters Reykjavík,All Stages,All Match Types,,,,1.0824742268041236,1.4742268041237114,5,0.3,0.1818181818181818
neT,The Guard,"chamber, cypher, killjoy",108,0.88,179.0,118.0,0.62,0.13,0.07,0.11,67,77,14,8,12,34.0,18.0,2/11,18,Valorant Champions Tour Stage 1: Masters Reykjavík,All Stages,All Match Types,,,,0.8701298701298701,1.051948051948052,-4,0.34,0.1818181818181818
xand,Ninjas In Pyjamas,"chamber, jett, kayo, raze",147,1.16,242.0,147.0,0.85,0.17,0.18,0.13,125,108,25,26,19,21.0,10.0,2/21,21,Valorant Champions Tour Stage 1: Masters Reykjavík,All Stages,All Match Types,,,,1.1574074074074074,1.3888888888888888,7,0.21,0.0952380952380952
ANGE1,FunPlus Phoenix,"breach, brimstone, fade, kayo, omen, viper, yoru",554,0.85,172.0,116.0,0.59,0.28,0.1,0.16,325,413,154,58,86,30.0,11.0,4/38,20,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.7869249394673123,1.1598062953995156,-28,0.3,0.1052631578947368
AYRIN,XSET,"killjoy, omen, viper",119,0.79,152.0,95.0,0.51,0.27,0.08,0.07,61,88,32,9,8,19.0,0.0,0/13,18,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.6931818181818182,1.056818181818182,1,0.19,0.0
BcJ,XSET,"omen, skye",119,0.95,177.0,118.0,0.61,0.26,0.04,0.09,73,81,31,5,11,16.0,17.0,2/12,20,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.9012345679012346,1.2839506172839503,-6,0.16,0.1666666666666666
BlackWiz,NORTHEPTION,"astra, brimstone, fade, omen, viper",150,0.74,155.0,101.0,0.56,0.23,0.07,0.11,84,115,35,11,16,27.0,0.0,0/19,18,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.7304347826086957,1.0347826086956522,-5,0.27,0.0
Cryocells,XSET,"chamber, jett",119,1.22,250.0,159.0,0.89,0.11,0.15,0.06,106,76,13,18,7,24.0,6.0,1/16,28,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,1.394736842105263,1.5657894736842106,11,0.24,0.0625
Derialy,NORTHEPTION,"brimstone, killjoy, neon, sage",150,0.76,167.0,112.0,0.57,0.19,0.07,0.15,85,116,29,11,23,23.0,14.0,2/14,20,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.7327586206896551,0.9827586206896552,-12,0.23,0.1428571428571428
Enzo,FNATIC,"fade, sova, viper",234,0.99,168.0,114.0,0.6,0.31,0.03,0.05,141,150,73,7,11,25.0,17.0,8/46,24,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.94,1.4266666666666667,-4,0.25,0.1739130434782608
JoXJo,NORTHEPTION,"breach, fade, skye",150,0.95,183.0,125.0,0.68,0.32,0.05,0.06,102,100,48,7,9,27.0,30.0,6/20,24,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,1.02,1.5,-2,0.27,0.3
Leo,Guild Esports,"breach, fade, sova",229,1.11,206.0,138.0,0.79,0.29,0.07,0.02,182,147,67,16,5,24.0,7.0,2/28,29,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,1.238095238095238,1.6938775510204085,11,0.24,0.0714285714285714
Melser,LEVIATÁN,"astra, brimstone, omen, viper",222,0.94,185.0,122.0,0.66,0.35,0.03,0.07,146,153,77,7,16,29.0,22.0,7/32,29,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.954248366013072,1.457516339869281,-9,0.29,0.21875
Russ,Guild Esports,"kayo, sage, viper",229,0.73,145.0,96.0,0.47,0.35,0.1,0.13,108,171,80,22,30,32.0,7.0,1/14,21,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.631578947368421,1.0994152046783623,-8,0.32,0.0714285714285714
SEIDER,FunPlus Phoenix,"omen, sage, viper",214,0.83,154.0,106.0,0.56,0.21,0.05,0.09,119,147,46,11,20,38.0,7.0,2/30,19,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.8095238095238095,1.1224489795918366,-9,0.38,0.0666666666666666
SUYGETSU,FunPlus Phoenix,"cypher, killjoy, sage, viper",340,1.11,216.0,144.0,0.81,0.23,0.08,0.06,275,225,78,28,19,32.0,15.0,8/52,30,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,1.2222222222222223,1.568888888888889,9,0.32,0.1538461538461538
Shao,FunPlus Phoenix,"astra, fade, jett, omen, sage, sova",554,1.15,219.0,147.0,0.76,0.31,0.08,0.06,422,357,170,45,31,35.0,25.0,21/83,29,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,1.182072829131653,1.658263305322129,14,0.35,0.253012048192771
Shyy,LEVIATÁN,"fade, kayo, skye",222,0.95,175.0,115.0,0.61,0.34,0.06,0.06,135,154,75,14,14,29.0,20.0,5/25,22,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.8766233766233766,1.3636363636363635,0,0.29,0.2
Surf,XERXIA Esports,"chamber, jett",142,1.06,220.0,144.0,0.75,0.15,0.2,0.13,107,101,22,29,18,23.0,15.0,2/13,23,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,1.0594059405940597,1.2772277227722773,11,0.23,0.1538461538461538
Tacolilla,LEVIATÁN,chamber,222,1.1,204.0,125.0,0.73,0.11,0.15,0.07,162,142,25,33,16,26.0,13.0,5/38,26,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,1.1408450704225352,1.3169014084507042,17,0.26,0.131578947368421
Zest,DRX,"brimstone, fade, sova",253,0.97,192.0,126.0,0.67,0.3,0.06,0.06,169,172,75,14,16,33.0,19.0,5/26,23,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.9825581395348836,1.4186046511627908,-2,0.33,0.1923076923076923
Zyppan,FunPlus Phoenix,"kayo, raze, skye",554,1.01,215.0,145.0,0.74,0.21,0.11,0.13,409,405,115,61,70,28.0,17.0,6/35,24,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,1.0098765432098766,1.2938271604938272,-9,0.28,0.1714285714285714
adverso,LEVIATÁN,"breach, sova, viper",222,0.95,207.0,135.0,0.71,0.27,0.12,0.1,158,166,60,27,22,31.0,8.0,1/13,29,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.9518072289156626,1.313253012048193,5,0.31,0.0769230769230769
ardiis,FunPlus Phoenix,"chamber, jett, kayo",554,1.11,230.0,148.0,0.82,0.23,0.14,0.09,457,376,129,76,50,22.0,14.0,9/64,29,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,1.2154255319148937,1.5585106382978724,26,0.22,0.140625
dephh,XSET,"breach, brimstone, kayo, sage",119,0.8,155.0,110.0,0.57,0.31,0.06,0.17,68,86,37,7,20,23.0,0.0,0/11,23,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.7906976744186046,1.2209302325581397,-13,0.23,0.0
kiNgg,LEVIATÁN,"kayo, neon, raze",222,0.85,191.0,126.0,0.62,0.27,0.16,0.17,137,166,59,36,37,19.0,25.0,4/16,24,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.8253012048192772,1.180722891566265,-1,0.19,0.25
pANcada,LOUD,"astra, brimstone, omen, sage",136,1.04,196.0,128.0,0.7,0.29,0.06,0.07,95,90,40,8,9,39.0,24.0,5/21,21,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,1.0555555555555556,1.5,-1,0.39,0.238095238095238
xnfri,NORTHEPTION,"chamber, kayo, raze, skye",150,0.84,175.0,126.0,0.59,0.3,0.07,0.07,89,113,45,10,11,23.0,5.0,1/19,21,Valorant Champions Tour Stage 2: Masters Copenhagen,All Stages,All Match Types,,,,0.7876106194690266,1.1858407079646018,-1,0.23,0.0526315789473684
Crws,X10 Esports,"breach, skye",129,0.91,189.0,118.0,0.63,0.26,0.1,0.1,81,93,34,11,11,17.0,0.0,0/6,17,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.8709677419354839,1.2365591397849462,0,0.17,0.0
Jamppi,Team Liquid,"jett, killjoy",193,1.1,229.0,133.0,0.8,0.17,0.19,0.22,155,130,32,37,42,21.0,33.0,3/9,31,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,1.1923076923076923,1.4384615384615385,-5,0.21,0.3333333333333333
Kryptix,Team Liquid,"killjoy, viper",193,0.93,162.0,106.0,0.54,0.28,0.04,0.05,104,117,54,8,9,20.0,5.0,1/20,22,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.8888888888888888,1.3504273504273503,-1,0.2,0.05
L1NK,Team Liquid,"brimstone, omen",193,1.12,219.0,129.0,0.76,0.3,0.07,0.05,147,123,57,13,10,30.0,13.0,3/23,23,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,1.195121951219512,1.6585365853658536,3,0.3,0.1304347826086956
MAGNUM,FNATIC,"cypher, killjoy, skye",355,1.07,216.0,136.0,0.76,0.23,0.09,0.07,270,246,83,33,25,28.0,22.0,5/23,26,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,1.0975609756097562,1.434959349593496,8,0.28,0.217391304347826
Mistic,FNATIC,"skye, viper",355,1.12,191.0,119.0,0.68,0.34,0.05,0.05,240,206,120,19,19,28.0,15.0,8/52,24,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,1.1650485436893203,1.7475728155339805,0,0.28,0.1538461538461538
Patiphan,X10 Esports,"jett, sage, viper",129,1.05,247.0,165.0,0.84,0.29,0.15,0.14,109,98,38,16,15,28.0,0.0,0/11,24,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,1.1122448979591837,1.5,1,0.28,0.0
Sacy,Team Vikings,sova,128,1.04,230.0,152.0,0.78,0.23,0.06,0.09,100,89,30,6,9,30.0,8.0,2/25,26,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,1.1235955056179776,1.4606741573033708,-3,0.3,0.08
ScreaM,Team Liquid,"phoenix, sage",193,1.24,265.0,164.0,0.92,0.29,0.13,0.1,177,131,56,26,20,33.0,5.0,1/21,30,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,1.3511450381679388,1.7786259541984732,6,0.33,0.0476190476190476
Seraph,KRÜ Esports,"raze, skye, sova",109,0.86,173.0,119.0,0.55,0.35,0.06,0.11,60,79,38,6,12,19.0,0.0,0/11,18,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.759493670886076,1.240506329113924,-6,0.19,0.0
Suggest,NUTURN,"breach, phoenix, raze, skye",222,0.88,187.0,108.0,0.66,0.16,0.09,0.09,146,158,36,20,21,30.0,0.0,0/16,17,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.9240506329113924,1.1518987341772151,-1,0.3,0.0
Sushiboys,X10 Esports,"cypher, killjoy",129,0.91,184.0,119.0,0.57,0.22,0.09,0.08,74,92,28,9,8,16.0,20.0,3/15,20,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.8043478260869565,1.108695652173913,1,0.16,0.2
allow,NUTURN,jett,222,0.88,198.0,125.0,0.68,0.14,0.13,0.15,150,163,30,29,33,25.0,6.0,1/18,23,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.9202453987730062,1.1042944785276074,-4,0.25,0.0555555555555555
deNaro,Sharks Esports,sova,91,0.77,161.0,99.0,0.49,0.26,0.01,0.05,45,69,24,1,5,20.0,0.0,0/11,15,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.6521739130434783,1.0,-4,0.2,0.0
doma,FNATIC,"omen, raze, sage, skye",355,1.02,206.0,129.0,0.7,0.34,0.06,0.08,247,241,120,23,27,28.0,13.0,4/31,21,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,1.024896265560166,1.5228215767634854,-4,0.28,0.1290322580645161
effys,Version1,"sage, sova",233,1.04,187.0,118.0,0.69,0.3,0.05,0.06,161,146,69,11,13,23.0,30.0,12/40,30,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,1.1027397260273972,1.5753424657534247,-2,0.23,0.3
foxz,X10 Esports,"jett, sova",129,1.05,236.0,147.0,0.78,0.26,0.17,0.07,100,100,33,18,7,23.0,21.0,3/14,20,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,1.0,1.33,11,0.23,0.2142857142857142
fra,Sharks Esports,"killjoy, sage, skye",91,0.65,122.0,80.0,0.38,0.19,0.0,0.1,35,69,17,0,9,25.0,8.0,1/13,13,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.5072463768115942,0.7536231884057971,-9,0.25,0.0769230769230769
frz,Team Vikings,"jett, phoenix",128,0.74,154.0,99.0,0.59,0.19,0.14,0.17,75,100,24,15,18,22.0,11.0,1/9,22,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.75,0.99,-3,0.22,0.1111111111111111
gaabxx,Sharks Esports,"jett, raze, sage, viper",91,0.99,200.0,116.0,0.71,0.19,0.13,0.15,65,66,17,12,14,29.0,13.0,2/16,22,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.9848484848484848,1.2424242424242424,-2,0.29,0.125
gtn,Team Vikings,"raze, yoru",128,0.79,161.0,111.0,0.47,0.22,0.03,0.08,60,96,28,3,8,18.0,0.0,0/14,16,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.625,0.9166666666666666,-5,0.18,0.0
jammyz,Version1,"killjoy, viper",233,0.91,176.0,121.0,0.58,0.24,0.09,0.1,136,169,56,20,24,16.0,19.0,6/31,21,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.8047337278106509,1.136094674556213,-4,0.16,0.1935483870967742
light,Sharks Esports,"brimstone, omen",91,0.71,125.0,78.0,0.38,0.24,0.05,0.09,35,67,22,5,8,21.0,0.0,0/15,12,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.5223880597014925,0.8507462686567164,-3,0.21,0.0
peri,NUTURN,"astra, omen",222,0.95,184.0,117.0,0.68,0.19,0.08,0.06,151,142,43,17,14,25.0,11.0,5/45,24,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,1.0633802816901408,1.3661971830985915,3,0.25,0.1111111111111111
prozin,Sharks Esports,"phoenix, raze",91,0.9,237.0,146.0,0.77,0.16,0.21,0.2,70,75,15,19,18,23.0,33.0,1/3,20,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.9333333333333332,1.1333333333333333,1,0.23,0.3333333333333333
rion,Crazy Raccoon,"astra, omen, viper",87,0.69,148.0,103.0,0.53,0.18,0.05,0.1,46,67,16,4,9,29.0,20.0,2/10,15,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.6865671641791045,0.9253731343283582,-5,0.29,0.2
sScary,X10 Esports,"astra, viper",129,0.93,169.0,105.0,0.68,0.27,0.04,0.06,88,87,35,4,6,14.0,13.0,2/15,23,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,1.011494252873563,1.4137931034482758,-2,0.14,0.1333333333333333
saadhak,Team Vikings,"cypher, killjoy",128,0.86,186.0,121.0,0.63,0.2,0.1,0.1,81,92,26,10,10,20.0,9.0,1/11,18,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.8804347826086957,1.1630434782608696,0,0.2,0.0909090909090909
solo,NUTURN,"breach, cypher, killjoy",222,0.82,188.0,118.0,0.62,0.29,0.1,0.11,137,167,65,22,24,20.0,9.0,2/22,21,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.8203592814371258,1.2095808383233533,-2,0.2,0.0909090909090909
soulcas,Team Liquid,"skye, sova",193,1.03,189.0,120.0,0.64,0.33,0.06,0.09,124,124,64,11,17,29.0,6.0,1/16,24,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,1.0,1.5161290322580645,-6,0.29,0.0625
sutecas,Team Vikings,"astra, omen",128,0.77,177.0,112.0,0.69,0.2,0.08,0.16,88,98,26,8,17,28.0,9.0,1/11,23,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.8979591836734694,1.163265306122449,-9,0.28,0.0909090909090909
vanity,Version1,"astra, omen",233,0.9,198.0,120.0,0.68,0.27,0.11,0.1,158,174,63,25,23,19.0,14.0,3/21,24,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.9080459770114944,1.2701149425287357,2,0.19,0.1428571428571428
zepher,Crazy Raccoon,jett,87,0.85,202.0,126.0,0.71,0.11,0.08,0.07,62,67,10,7,6,22.0,18.0,2/11,17,Valorant Champions Tour Stage 2: Masters Reykjavík,All Stages,All Match Types,,,,0.9253731343283582,1.0746268656716418,1,0.22,0.1818181818181818
Asuna,100 Thieves,"jett, reyna",208,1.02,247.0,156.0,0.82,0.19,0.22,0.15,171,162,39,46,31,24.0,11.0,1/9,23,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,1.0555555555555556,1.2962962962962965,15,0.24,0.1111111111111111
AvovA,G2 Esports,"astra, omen, sage, viper",275,1.01,176.0,118.0,0.66,0.27,0.06,0.1,181,178,74,16,28,25.0,16.0,5/31,26,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,1.0168539325842696,1.4325842696629214,-12,0.25,0.1612903225806451
BONECOLD,Acend,"astra, brimstone, omen, viper",213,0.78,145.0,97.0,0.5,0.3,0.04,0.19,106,155,63,9,41,31.0,18.0,2/11,21,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.6838709677419355,1.0903225806451613,-32,0.31,0.1818181818181818
Bazzi,Crazy Raccoon,"breach, sova",54,0.82,211.0,142.0,0.63,0.2,0.15,0.06,34,43,11,8,3,23.0,0.0,0/10,19,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.7906976744186046,1.0465116279069768,5,0.23,0.0
Benkai,Paper Rex,"cypher, killjoy",110,0.86,149.0,106.0,0.5,0.13,0.08,0.05,55,73,14,9,6,24.0,5.0,1/19,15,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.7534246575342466,0.9452054794520548,3,0.24,0.0526315789473684
Brave,Papara SuperMassive,"astra, omen, viper",166,0.98,209.0,143.0,0.68,0.34,0.11,0.07,113,120,56,19,11,31.0,0.0,0/11,23,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.9416666666666668,1.4083333333333334,8,0.31,0.0
Bunny,F4Q,"jett, raze",190,0.97,229.0,152.0,0.76,0.17,0.21,0.14,144,146,33,39,27,15.0,10.0,2/21,26,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.9863013698630136,1.2123287671232876,12,0.15,0.0952380952380952
Efina,F4Q,killjoy,190,0.77,156.0,110.0,0.51,0.12,0.06,0.15,97,139,22,11,28,22.0,25.0,3/12,18,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.697841726618705,0.8561151079136691,-17,0.22,0.25
Esperanza,F4Q,"sage, sova, viper",190,0.86,191.0,132.0,0.66,0.25,0.09,0.07,125,148,48,17,13,33.0,4.0,1/25,19,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.8445945945945946,1.1689189189189189,4,0.33,0.04
Ethan,100 Thieves,"omen, skye",208,1.01,213.0,137.0,0.76,0.24,0.11,0.13,159,148,50,23,27,25.0,14.0,1/7,21,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,1.0743243243243243,1.412162162162162,-4,0.25,0.1428571428571428
FiNESSE,Envy,"cypher, killjoy, viper",248,0.76,149.0,107.0,0.51,0.16,0.04,0.13,127,181,39,10,31,19.0,11.0,3/28,18,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.7016574585635359,0.9171270718232044,-21,0.19,0.1071428571428571
Fisker,Crazy Raccoon,"jett, skye",118,0.7,148.0,108.0,0.57,0.25,0.08,0.12,67,97,29,9,14,30.0,17.0,2/12,23,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.6907216494845361,0.9896907216494846,-5,0.3,0.1666666666666666
Hiko,100 Thieves,"sova, viper",208,1.06,187.0,131.0,0.62,0.31,0.04,0.05,128,124,65,8,10,24.0,20.0,9/44,19,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,1.032258064516129,1.5564516129032258,-2,0.24,0.2045454545454545
Izzy,Papara SuperMassive,"jett, raze",166,1.06,222.0,140.0,0.8,0.14,0.19,0.13,133,119,24,31,22,19.0,21.0,4/19,26,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,1.1176470588235294,1.319327731092437,9,0.19,0.2105263157894736
JhoW,Keyd Stars,"killjoy, sage",131,0.96,161.0,106.0,0.56,0.32,0.07,0.06,74,86,42,9,8,14.0,25.0,3/12,17,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.8604651162790697,1.3488372093023255,1,0.14,0.25
Kiles,Acend,"cypher, killjoy, sova, viper",213,0.85,163.0,112.0,0.58,0.23,0.05,0.07,124,159,50,11,14,26.0,9.0,3/33,19,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.779874213836478,1.0943396226415094,-3,0.26,0.0909090909090909
Klaus,KRÜ Esports,"killjoy, skye, sova",186,0.88,176.0,120.0,0.58,0.21,0.08,0.07,108,128,39,14,13,20.0,3.0,1/31,22,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.84375,1.1484375,1,0.2,0.032258064516129
Lakia,Vision Strikers,skye,15,0.65,147.0,114.0,0.47,0.07,0.07,0.13,7,14,1,1,2,33.0,0.0,0/5,7,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.5,0.5714285714285714,-1,0.33,0.0
Laz,ZETA DIVISION,"cypher, skye, sova",92,1.09,249.0,149.0,0.88,0.2,0.13,0.09,81,66,18,12,8,34.0,0.0,0/17,20,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,1.2272727272727273,1.5,4,0.34,0.0
Marved,Envy,"astra, viper",248,1.06,197.0,134.0,0.7,0.27,0.07,0.09,174,166,67,17,22,27.0,19.0,6/32,20,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,1.0481927710843373,1.4518072289156627,-5,0.27,0.1875
Mazino,KRÜ Esports,"killjoy, sage, viper",186,0.87,169.0,113.0,0.59,0.34,0.07,0.11,110,139,64,13,21,21.0,38.0,5/13,16,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.7913669064748201,1.2517985611510791,-8,0.21,0.3846153846153846
Medusa,Crazy Raccoon,cypher,64,0.93,217.0,130.0,0.78,0.16,0.16,0.16,50,48,10,10,10,23.0,0.0,0/6,18,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,1.0416666666666667,1.25,0,0.23,0.0
Mixwell,G2 Esports,"killjoy, raze, sage, skye, viper",275,0.99,184.0,123.0,0.62,0.27,0.08,0.11,170,187,75,22,30,20.0,7.0,2/29,17,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.9090909090909092,1.3101604278074863,-8,0.2,0.0689655172413793
Myssen,Liberty,"cypher, skye, viper",78,0.71,157.0,112.0,0.51,0.23,0.05,0.12,40,61,18,4,9,45.0,13.0,2/16,13,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.6557377049180327,0.9508196721311476,-5,0.45,0.125
NagZ,KRÜ Esports,"jett, sage",186,1.03,209.0,137.0,0.68,0.17,0.21,0.11,127,134,32,39,21,20.0,9.0,2/22,20,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,0.9477611940298508,1.1865671641791045,18,0.2,0.0909090909090909
Rb,Vision Strikers,"raze, sage, skye, sova",144,1.03,185.0,130.0,0.67,0.4,0.06,0.06,96,92,57,9,8,25.0,15.0,2/13,21,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,1.0434782608695652,1.6630434782608696,1,0.25,0.1538461538461538
Redgar,Gambit Esports,"astra, reyna, sage, sova",306,1.06,177.0,119.0,0.63,0.33,0.11,0.08,194,194,101,34,26,29.0,9.0,3/32,22,Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,,,,1.0,1.5206185567010309,8,0.29,0.09375
